Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=W,CPU1 temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU13 usage=%,CPU14 usage=%,CPU15 usage=%,CPU16 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU13 clock=MHz,CPU14 clock=MHz,CPU15 clock=MHz,CPU16 clock=MHz,CPU clock=MHz,RAM usage=MB,Framerate=FPS,Frametime=ms
7059,72,97,3395.289,1550,945,236,67.625,6.250002,2.235174E-06,26.5625,1.562502,71.875,0,6.250002,31.25,28.125,2.235174E-06,4.687502,7.812502,6.250002,4.687502,1.562502,1.562502,12.40234,3425,3425,3425,3425,3425,3425,3425,4075,4075,4075,2037.5,2037.5,3475,3475,1985.714,1985.714,4075,5120,2089.9,2.96
7367,72,97,3395.289,1550,945,236,67.625,6.250002,2.235174E-06,26.5625,1.562502,71.875,0,6.250002,31.25,28.125,2.235174E-06,4.687502,7.812502,6.250002,4.687502,1.562502,1.562502,12.40234,3425,3425,3425,3425,3425,3425,3425,4075,4075,4075,2037.5,2037.5,3475,3475,1985.714,1985.714,4075,5120,2089.9,2.96
7674,71,84,4214.48,1500,945,240,66.875,7.812502,1.562502,25,1.562502,15.625,3.125002,3.125002,43.75,10.9375,3.125002,4.687502,6.250002,4.687502,6.250002,2.235174E-06,2.235174E-06,8.593752,3925,3925,3925,3925,1962.5,1962.5,3925,3950,3950,3950,1975,1975,1975,1975,1975,1975,3950,5121,2089.9,2.96
7979,71,84,4214.48,1500,945,240,66.875,7.812502,1.562502,25,1.562502,15.625,3.125002,3.125002,43.75,10.9375,3.125002,4.687502,6.250002,4.687502,6.250002,2.235174E-06,2.235174E-06,8.593752,3925,3925,3925,3925,1962.5,1962.5,3925,3950,3950,3950,1975,1975,1975,1975,1975,1975,3950,5121,1841.9,52.32
8287,71,84,4214.48,1500,945,240,66.875,7.812502,1.562502,25,1.562502,15.625,3.125002,3.125002,43.75,10.9375,3.125002,4.687502,6.250002,4.687502,6.250002,2.235174E-06,2.235174E-06,8.593752,3925,3925,3925,3925,1962.5,1962.5,3925,3950,3950,3950,1975,1975,1975,1975,1975,1975,3950,5121,1841.9,52.32
8594,71,84,4214.48,1500,945,240,66.875,7.812502,1.562502,25,1.562502,15.625,3.125002,3.125002,43.75,10.9375,3.125002,4.687502,6.250002,4.687502,6.250002,2.235174E-06,2.235174E-06,8.593752,3925,3925,3925,3925,1962.5,1962.5,3925,3950,3950,3950,1975,1975,1975,1975,1975,1975,3950,5121,1841.9,52.32
8900,72,97,4214.48,1562,945,232,66.375,15.625,4.687502,32.8125,2.235174E-06,9.375002,0,17.1875,4.687502,4.687502,2.235174E-06,4.687502,4.687502,3.125002,1.562502,1.562502,4.687502,6.835938,3900,3900,3900,3900,3900,3900,1950,1950,2200,2200,2200,2200,2200,2200,2200,2200,3900,5119,3653.8,4.011
9207,72,97,4214.48,1562,945,232,66.375,15.625,4.687502,32.8125,2.235174E-06,9.375002,0,17.1875,4.687502,4.687502,2.235174E-06,4.687502,4.687502,3.125002,1.562502,1.562502,4.687502,6.835938,3900,3900,3900,3900,3900,3900,1950,1950,2200,2200,2200,2200,2200,2200,2200,2200,3900,5119,3653.8,4.011
9514,72,97,4214.48,1562,945,232,66.375,15.625,4.687502,32.8125,2.235174E-06,9.375002,0,17.1875,4.687502,4.687502,2.235174E-06,4.687502,4.687502,3.125002,1.562502,1.562502,4.687502,6.835938,3900,3900,3900,3900,3900,3900,1950,1950,2200,2200,2200,2200,2200,2200,2200,2200,3900,5119,3653.8,4.011
9822,71,97,4310.855,1518,945,240,66.125,15.625,2.235174E-06,34.375,2.235174E-06,25,4.687502,20.3125,6.250002,7.812502,1.562502,9.375002,9.375002,9.375002,3.125002,2.235174E-06,9.375002,9.765626,3350,3350,3350,3350,3350,3350,3350,3350,2200,2200,2200,2200,2200,2200,2200,2200,3350,5126,1544,16.009
