Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),Context,,,,,,,,
25,9.67,9.66,2.76,9.58,0,,,,,,,,
50,10.02,10.02,2.97,10.05,0,,,,,,,,
75,10.47,10.47,3.32,10.57,0,,,,,,,,
Time (sec),Frame (ms), GT (ms), RT (ms), GPU (ms),Context,DrawPrimitiveCalls,MeshDrawCalls,LastRendered,LightsInScene,ShadowedLight,UnshadowedLight,StaticMeshTriangles,Triangles
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
0.97,8.93,8.76,2.27,8.95,0,361,68,45,201,not valid frame,not valid frame,185078,199413
0.98,8.72,8.87,2.28,8.45,0,362,68,45,201,not valid frame,not valid frame,185078,199425
0.98,8.96,8.72,2.24,9.01,0,360,68,0,201,not valid frame,not valid frame,185078,199401
0.99,8.36,8.94,2.29,8.69,0,360,68,45,201,not valid frame,not valid frame,185078,199401
1,8.59,8.28,2.24,9.05,0,361,68,45,201,not valid frame,not valid frame,185078,199413
1.01,8.72,8.64,2.26,8.37,0,361,68,45,201,not valid frame,not valid frame,185078,199413
1.02,8.64,8.7,2.27,8.46,0,360,68,45,201,not valid frame,not valid frame,185078,199401
1.03,8.68,8.81,2.27,9.26,0,360,68,45,201,not valid frame,not valid frame,185078,199401
1.04,8.64,8.49,2.32,8.15,0,360,68,45,201,not valid frame,not valid frame,185078,199401
1.05,8.45,8.71,2.41,9.23,0,361,68,0,201,not valid frame,not valid frame,185078,199413
1.05,8.36,8.37,2.67,8.26,0,362,68,0,201,not valid frame,not valid frame,185078,199425
1.06,8.44,8.53,2.25,8.57,0,360,68,45,201,not valid frame,not valid frame,185078,199401
1.07,8.41,8.33,2.19,7.97,0,362,68,0,201,not valid frame,not valid frame,185078,199425
1.08,8.36,8.4,2.26,8.99,0,363,68,45,201,not valid frame,not valid frame,185078,199437
1.09,8.39,8.36,2.22,7.98,0,361,68,0,201,not valid frame,not valid frame,185078,199413
1.1,8.61,8.52,2.23,8.67,0,362,68,0,201,not valid frame,not valid frame,185078,199425
1.1,8.81,8.45,2.26,8,0,361,68,45,201,not valid frame,not valid frame,185078,199413
1.11,8.5,8.78,2.34,9.26,0,361,68,45,201,not valid frame,not valid frame,185078,199413
1.12,8.73,8.59,2.25,8.27,0,364,68,0,201,not valid frame,not valid frame,185078,199449
